sku,product_name,dsc_product_brand_name,dsc_image_url,bi_category_one,bi_category_two,bi_category_three
FA113AA15SWDRNAFAMZ,Male Print Tops Shirt Round Neck Summer All Cotton T Shirt Normal Short Sleeve Tee,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/212591/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1DM3LMNAFAMZ,Chinese Collar Short sleeved casual Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/83/332282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0VV3VPNAFAMZ,Short Sleeve V-Neck Button Casual Formal Slim Fit Shirt Top,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/53/519461/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA08EJY2NAFAMZ,White Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/115962/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA08I55QNAFAMZ,Mercedes Benz T shirt Funny Never Underestimate An Old Man NEW Mens Top XS-3XL,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/283422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0TGXVINAFAMZ,Soccer LFC White  Short Sleeve Designer T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/49/499262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA02ULHWNAFAMZ,V-Neck Plain White T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/786772/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA18MUOBNAFAMZ,TShirt with Hand-Drawn art of Nairobi - Westlands Roundabout,MKBesign,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/969291/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA082PD4NAFAMZ,100% Cotton Men Printed Fashion Short Sleeve T-shirt - White,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/13/563112/1.jpg,Men's clothing,T-shirts,Short sleeves
FA635AA0GRNN8NAFAMZ,T-shirt Fashion Embroidered African Map Print,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/164212/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0R5QHLNAFAMZ,Chelsea football club T-shirt blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/617241/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0L27DYNAFAMZ,Batman Men Tshirt -Balck,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/35/374822/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1HJTRNNAFAMZ,Men's Short Sleeve T-Shirt big sp- Grey,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/89/944691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA13L637NAFAMZ,Men's Short Sleeve T-Shirt idea tree - black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/492691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA13VDU3NAFAMZ,T Shirt with Hand-Drawn art of Nairobi,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/969291/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA18X8KMNAFAMZ,Black King T shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/453862/1.jpg,Men's clothing,T-shirts,Short sleeves
NA195MW0C0CK8NAFAMZ,Bob Marley Print T-shirt,Nairobi caps,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/20/171672/1.jpg,Men's clothing,T-shirts,Short sleeves
JA281AA1AUABSNAFAMZ,Yellow Short Sleeved T-shirt Limited Edition,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/6754/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0HBTIWNAFAMZ,Print TShirt New Short Sleeved Men's Wolfman Half Fashion,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/29/104952/1.jpg,Men's clothing,T-shirts,Short sleeves
AB105AA0WBRDCNAFAMZ,Grey T-shirt With Patterns At The Bottom,ABERCROMBIE & FITCH,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/2964/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0F1ASHNAFAMZ,Men's Autumn Casual Formal Solid Slim Fit Long Sleeve Dress,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/25/254881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0N41ADNAFAMZ,Summer V Neck Casual Slim Short Sleeve T Shirt Top Blouse,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/819461/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0PMF82NAFAMZ,White Correct Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW1BN5NENAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/80/022362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW03WVNSNAFAMZ,Navy Blue Plain Cotton Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
DO698MW0IR6M4NAFAMZ,Red Scorpion Design T-shirt,Dona jewels,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/31/501372/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0CMMHONAFAMZ,King-Queen white ultra cotton tshirts-Twin pack,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/21/210972/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW099R98NAFAMZ,Aki Wewe,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/571772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW08EKBYNAFAMZ,Don't Quit - Do It Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/116462/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW08MQBANAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/497462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0OLN8GNAFAMZ,Long Sleeve Half Button Henley T-Shirt-COFFEE,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/41/320672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0TQSF4NAFAMZ,Men Knit Rib Long Sleeve Slim Fit T-Shirt Cross Stripe Solid Color Pullover Tops,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/49/958752/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0OIVP4NAFAMZ,"T-shirts (Black, Navy Blue, Royal Blue)",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/41/191672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1DYCESNAFAMZ,Scarf Collar Checked Print Destroyed T-shirt-FIREBRICK,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/83/903572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0KHR58NAFAMZ,Grey Polo T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/420652/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA14G523NAFAMZ,Black Branded T-shirt.,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/937691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0R2IZUNAFAMZ,Black Jesus Saves Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/467562/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW12NAP6NAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/912362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA029O3ENAFAMZ,Round Neck Plain T-Shirt - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/03/810362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0Y2FR4NAFAMZ,Heaps Collar Camouflage Long Sleeve T-shirt-BLACK,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/57/220672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1I8R9NNAFAMZ,4-in-1 shirts Men's Fashion 100%Cotton Cartoon T-shirts,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/91/107851/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0BONVINAFAMZ,Black Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/19/626462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW14K28WNAFAMZ,Men's Masks Hooded Long Sleeved T-shirt-BLACK,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/120672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1041LTNAFAMZ,Mens Long Sleeve Oxford Formal Casual Suits Slim Fit Tee Dre,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/654881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0EU82INAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/924762/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1D5A7FNAFAMZ,Men's long sleeve t-shirt this is me pattern - white,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/82/547691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0MN976NAFAMZ,White Master Baiter Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0DO7EYNAFAMZ,parte after parte Lady Tshirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/22/964362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0Q7UTUNAFAMZ,Black Afri Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0JNSAMNAFAMZ,Kenyan Design Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/33/022462/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA01APBJNAFAMZ,Plain Red T-shirts,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/178991/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0ZOU4ONAFAMZ,Jungle Green Short Sleeve T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/59/945352/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0SLG8YNAFAMZ,Home White Cotton Hoodie,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/48/030082/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA06RVO2NAFAMZ,Grey Plain T shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/37845/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0WPSQ6NAFAMZ,Aki Wewe T Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/951342/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW04NXW0NAFAMZ,Am blessed tshirt plus free gift bag,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/835472/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW12H7NMNAFAMZ,3 Pack V Neck T-shirts /white Black /Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/628482/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW15A7RMNAFAMZ,MANCHESTE.R UNITED HOME JERSEY 19/20,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/340882/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0V9O9XNAFAMZ,Short Sleeve V-Neck Button Casual Formal Slim Fit Shirt Top,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/52/519461/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW191RLSNAFAMZ,Black Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/665152/1.jpg,Men's clothing,T-shirts,Short sleeves
BA887MW05GMLINAFAMZ,NAIBOI CLOTHING BRANDED DESIGNER HOOD YELLOW,Baraka,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/173862/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0KQQWSNAFAMZ,Stylish New Fashion Flame 3D Printed Hoodies Men's Color Fleece Hoodie-blue,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/840252/1.jpg,Men's clothing,T-shirts,Short sleeves
MT474MW0U4SU0NAFAMZ,NYERI TSHIRT,Mtoto Africa,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/612472/1.jpg,Men's clothing,T-shirts,Short sleeves
US662AA0HYRHKNAFAMZ,Grey Short Sleeved T-shirt Limited Edition,U.S. Polo Assn.,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/30/1754/1.jpg,Men's clothing,T-shirts,Short sleeves
ZE396AA0097YUNAFAMZ,Black Short Sleeved Mens Plain Polo T-shirts,Zecchino,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/43023/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA092ZBJNAFAMZ,UK STOCK Mens High Neck Long Sleeve Tops T-shirt Casual Shirt Pullover Underwear,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/255631/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0R4C0WNAFAMZ,Mens Slim Fit Summer Classic Turn-down Color Small Plaid Printing Short Sleeve Casual Shirt Light Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/55184/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0XLOS6NAFAMZ,Rick And Morty Digital Rick & Morty 01 TShirt Hip Hop Mens T Shirts White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/439222/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0I2KABNAFAMZ,Men's Short Sleeve T-Shirt sailboat  - green,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/30/352691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0NPT8WNAFAMZ,Black Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/835472/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0MP9GKNAFAMZ,Elegant Branded Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/130212/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW091KCKNAFAMZ,Turtle Neck Lace Up Long Sleeve T-shirt-BLACK,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/189572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0KMQXQNAFAMZ,Grey V-Neck T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/653662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0MSL92NAFAMZ,Polo Tshirt / Shirt Red,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/285462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1KYFPCNAFAMZ,White Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/665152/1.jpg,Men's clothing,T-shirts,Short sleeves
MT474MW0IJGAONAFAMZ,NAIROBI TSHIRT,Mtoto Africa,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/31/140672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0GH75MNAFAMZ,Hot Sale New Fashion Brand Mens Short Sleeve T Shirt Summer Striped T Shirt Men Slim Fit O Neck Men,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/676282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MGK94NAFAMZ,420 T shirt black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/190472/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA01VQVRNAFAMZ,Men's long sleeve t-shirt camel - black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/03/160791/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1IN3KBNAFAMZ,Stretch Fitness Men's Ninja Hooded Sleeveless T-Shirt Mask-Dark Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/91/776971/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0W2LBZNAFAMZ,White/Red/Brown and Blue V-Neck Polo Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/53/868671/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW09UHMONAFAMZ,"3 Pack of POLO Tshirt / Polo Shirt - Green,Red and Blue",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/16/539072/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1DJA4KNAFAMZ,"Round Neck Plain T-Shirt - Royal Blue ",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/83/200772/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0GO9TNNAFAMZ,Designer Lavender Slim fit Round Neck T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/006331/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA00YNVDNAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/01/617241/1.jpg,Men's clothing,T-shirts,Short sleeves
RB081AA1HMQK5NAFAMZ,Short Sleeve V-Neck Training Tee Shirt,RBX,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/080501/1.jpg,Men's clothing,T-shirts,Short sleeves
TR243AA0NIJGONAFAMZ,Fitting V-Neck T-Shirt - White,TradeLink,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/4962/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0ZZ67MNAFAMZ,Mens Lion 3D Printing Tees Shirt Short Sleeve T-Shirt Blouse Tops,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/42757/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA11MM10NAFAMZ,Round Neck Plain T-Shirt - Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/63/200772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1LWHK6NAFAMZ,Black Friends Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/97/253862/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1F6KZUNAFAMZ,Find Me Under The Palms Men's Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/85/967562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0KN888NAFAMZ,Army green Plain T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/34/676072/1.jpg,Men's clothing,T-shirts,Short sleeves
JA281AA0YXM88NAFAMZ,Grey Short Sleeved T-shirt Limited Edition,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/58/6754/1.jpg,Men's clothing,T-shirts,Short sleeves
TS156AA02XD7WNAFAMZ,Jungle Green T- Shirt_Kenya,T SHIRTS HOUSE KENYA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/916012/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW19KHXCNAFAMZ,4 Pack of POLO Tshirt / Polo Shirts,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/539072/1.jpg,Men's clothing,T-shirts,Short sleeves
GI310AA178S10NAFAMZ,Cardinal Red Heavy Cotton Men's T Shirt,GILDAN,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/72/63306/1.jpg,Men's clothing,T-shirts,Short sleeves
PI469AA14B6VDNAFAMZ,Polo shirt - Green,Pilot,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/706761/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA12JMLBNAFAMZ,Men's Vest - 3 Pieces White,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/741151/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW09XJVKNAFAMZ,'Aki wewe' branded T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/16/681952/1.jpg,Men's clothing,T-shirts,Short sleeves
BE780AA0C2I4ONAFAMZ,Light Grey Round Neck Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/20/2722/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW11RTAENAFAMZ,White Kiss Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/63/443462/1.jpg,Men's clothing,T-shirts,Short sleeves
